toro_index	toro_header	s1_rt_phylogeny	mestre_terminal	mestre_accession	clade_EVALUATION_ONLY	fident	extract_coverage	exact_substring	mapped	toro_stated_start	toro_stated_end	extract_len	extract_sha256	mestre_protein_sha256
303	D143_extraction		terminal_287	WP_097097099.1	1	0.25	0.7962	False	False	1	251	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	51217950e4a3e36c64ecef3951c5f4dba169e4dd4147a3e36bcd9113e9550e98
303	D143_extraction		terminal_224	fig|287.1744.peg.1414	1	0.265	0.8231	False	False	1	251	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	52ee9cb4f2ae6c55ae031bb1c9d783b2533ac2602d4826e27de78574cfd60d13
303	D143_extraction		terminal_1527	WP_069150959.1	9	0.27	0.7654	False	False	11	254	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	8776c01335df8cb421bd91ae1d4b60dfb70b3988df7e1376c9516f4822ae0786
303	D143_extraction		terminal_859	fig|296.11.peg.442	8	0.241	0.8038	False	False	4	269	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	21c27fcaaef715472e4d1ab49760159f2e23d796b530b84be2568a0f10275206
303	D143_extraction		terminal_974	fig|1675530.3.peg.2149	8	0.26	0.7654	False	False	7	271	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	7d5a50131b462e22066df623268dee146be04452f21c1c103a3d7ec002fbb12c
303	D143_extraction		terminal_58	fig|48296.130.peg.276	1	0.248	0.7808	False	False	1	251	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	6549fa9661f5b660b5f8eaafc6b030e83a079357985dc89c72c206450c85e129
303	D143_extraction		terminal_530	fig|2024618.3.peg.1141	3	0.274	0.7731	False	False	8	258	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	affafc1a71f34a1e70734a7dea7bf36f3f780d1c0c2901b847b3b7f39fdbdb50
303	D143_extraction		terminal_149	fig|1173850.3.peg.2995	1	0.257	0.8192	False	False	1	247	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	2d284b5de6698049b0120ef13459747b0ce137add75041612f1c17073666fdfc
303	D143_extraction		terminal_1528	fig|1265.10.peg.3100	9	0.25	0.8308	False	False	12	277	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	f8d58ed4474ecccc7a724dbbb8960ee2e4969098a8e96029faa2e3b9ebbb48bb
303	D143_extraction		terminal_217	fig|251702.3.peg.1529	1	0.257	0.8231	False	False	1	250	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	0a050ebe84fa6d83f38e4da34e76b697e3354907044f41c62667bdc0121ffbd8
303	D143_extraction		terminal_220	fig|1981678.3.peg.5241	1	0.24	0.7808	False	False	1	252	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	b18bfddb64d4955dff57935a69caa239f18d5ad236c0fc214ad1b7d5d77dc143
303	D143_extraction		terminal_497	CNG88012.1	3	0.272	0.7846	False	False	10	265	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	2dd372b3925bc0372e5e320d26f9f8028ccfad359183cb75f082f804012e3e33
303	D143_extraction		terminal_453	fig|411463.15.peg.1791	2	0.264	0.6346	False	False	1	241	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	60adbc74b89b56497f2c2abb340a37f516567b16e5523b2053a6d0f9cb9075e2
303	D143_extraction		terminal_858	fig|316.284.peg.937	8	0.244	0.65	False	False	4	257	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	aec42daf193ab619611c1a3bfc352e575145b568366b571d82cfec55c34f29ed
303	D143_extraction		terminal_931	fig|564137.3.peg.4320	8	0.242	0.7692	False	False	6	276	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	72b8cad3ef90f0565177362f0be837a32373766835e1280fd45d85fc7be7453a
303	D143_extraction		terminal_844	fig|61645.10.peg.2019	7	0.268	0.6077	False	False	39	284	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	37a84e4f3327df8c5b17464cb4d1268588063c7ff87e38a60f17f5b24c310699
303	D143_extraction		terminal_1419	fig|1304886.3.peg.1257	9	0.266	0.7115	False	False	41	314	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	ebd7d6040ef9882e578105f6bfee88e7f5376ad681f98d11ba6b4fa4d5b2765f
303	D143_extraction		terminal_876	fig|573.14059.peg.3113	8	0.25	0.6769	False	False	3	256	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	6084516228f8d93356494574159b5a0ce736b3ddc3687381b94f33b6f000790a
303	D143_extraction		terminal_240	fig|1947551.3.peg.1903	1	0.256	0.7192	False	False	1	247	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	b810d3d7a5a4b0219be90d70e826cf8d356daefbca524f4f91b6073c640c58ae
303	D143_extraction		terminal_1653	WP_073154989.1	10	0.258	0.6192	False	False	148	408	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	b82b9e5ec8d2a26b836bd25d677c705aff68e914e251acb60b34ca4ebcc819c0
303	D143_extraction		terminal_1105	fig|29385.174.peg.531	8	0.268	0.6462	False	False	5	261	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	764bd76275d3c6cb10f800e3ce856ae96a383bf32153327edaeb72f67a735def
303	D143_extraction		terminal_219	fig|76759.17.peg.5093	1	0.229	0.8231	False	False	1	250	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	d8cb1d8e11dcaf7864427f31cf0da12c27191b14d2f13b18a44c81d8b1fa113d
303	D143_extraction		terminal_449	fig|1235797.3.peg.2409	2	0.253	0.7038	False	False	4	241	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	9c6c8bbd92e2457e2b929730439946bc147cbf9e69fa5faa0492bb9e211e4c4a
303	D143_extraction		terminal_228	fig|1718920.3.peg.3357	1	0.254	0.65	False	False	1	237	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	31acdac6e710215003e294825e8365a242bc626d489e684065f3c1fd092fee34
303	D143_extraction		terminal_216	fig|287.1731.peg.2578	1	0.237	0.8231	False	False	1	250	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	65ea40615b43cf5200966bf61a1353e6036d3ee1639652a41ffe1f4ddc17cd98
303	D143_extraction		terminal_501	WP_098972386.1	3	0.284	0.4154	False	False	14	275	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	a3e1e469907cbc87b6eefa96eab59c8dd9402f7f6077e6cabf2b32d7026f73bd
303	D143_extraction		terminal_1074	fig|1952416.3.peg.1629	8	0.251	0.8038	False	False	2	257	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	0eeb1a3a9445f0d643f3f53041d5a9b95d27a136b4a1c225b0b4201397a7df09
303	D143_extraction		terminal_984	fig|1736225.3.peg.985	8	0.25	0.6231	False	False	6	284	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	4340a5c214049f0add555254121c4eeb1d5b3cb9501257e290dcee5f58d6665b
303	D143_extraction		terminal_204	fig|1514904.3.peg.974	1	0.225	0.7615	False	False	1	242	260	032e6be180d98f0b56c56627b683b302b40f4fe2201fd8653ff90ef3b646a8aa	8fbbab4c9092f84597b5a300faba820ae40f6e9fe4aa1ff2be3a25fd34e1f4a0
304	Ma_sp_I3/CP000471/785727_extraction		terminal_351	fig|2024839.8.peg.1563	1	0.299	0.7654	False	False	178	421	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	b8552d640d4d7f0a9412e927a29e92cd65dcdab3dfb9fbedbff5e9bad7a82b0f
304	Ma_sp_I3/CP000471/785727_extraction		terminal_353	fig|670.908.peg.3444	1	0.262	0.7538	False	False	178	420	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	19a4acfc2385494cb8c18bd090dd6f9fcb0a8a9d4a271fc64a76c13161788a6c
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1481	fig|287.2516.peg.114	9	0.283	0.7577	False	False	1	230	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	a1acd228bffdbc7e124238e686d385552439dfd668115d7fbe23033ede28d5a2
304	Ma_sp_I3/CP000471/785727_extraction		terminal_449	fig|1235797.3.peg.2409	2	0.302	0.8423	False	False	4	238	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	9c6c8bbd92e2457e2b929730439946bc147cbf9e69fa5faa0492bb9e211e4c4a
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1196	fig|157782.3.peg.183	8	0.285	0.7769	False	False	30	268	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	82954e4db8bff7570cc9efbd5fe0e3ddaaba244c278a1128d460747c918cc5f6
304	Ma_sp_I3/CP000471/785727_extraction		terminal_398	fig|1197728.3.peg.2386	2	0.274	0.7846	False	False	36	278	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	417fa901a64ef0cb94775b910712d0415253695fd4758e724a846a79fcd90571
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1593	fig|76857.53.peg.2245	9	0.286	0.7731	False	False	34	274	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	57ec4ed6e9923aec4d3f689598ac5c73db8aa799ddbcd5705dc5c7bd0c1e40c4
304	Ma_sp_I3/CP000471/785727_extraction		terminal_448	WP_009260579.1	2	0.264	0.8731	False	False	5	237	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	319900751978a48806caeb7f583bc211b928a7ac0f066d133fcb505a74f3af2c
304	Ma_sp_I3/CP000471/785727_extraction		terminal_523	WP_078734267.1	3	0.286	0.7962	False	False	12	269	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	aac905993e723b0968ee2d502cb368a23ac8c3b0daf433c1f453e2b98ab92cf2
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1289	fig|1736587.3.peg.2638	9	0.268	0.65	False	False	41	314	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	1a7b0b6ac1cb18d6aa8255ced1abf78dab159325a15dba7bd32b16fe9d598409
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1356	fig|314276.4.peg.1389	9	0.273	0.5923	False	False	41	311	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	f772118687745f26c488fd4313a1c611294d692be0a058021218a230e9600107
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1199	fig|1116369.3.peg.182	8	0.278	0.6769	False	False	1	235	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	80afd8df64e917460136219f2c2db0402e242f579c2020ecbbe222c627da6c45
304	Ma_sp_I3/CP000471/785727_extraction		terminal_481	fig|1947424.3.peg.1718	2	0.252	0.7577	False	False	9	252	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	65b53d9b676d41db147274536bc304e0e4e576865e70b951dc5dd33dde672dff
304	Ma_sp_I3/CP000471/785727_extraction		terminal_354	fig|626887.3.peg.2431	1	0.251	0.7885	False	False	194	436	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	3369758ce7e867f210c7b651c17177b98bd0834d2a6aff5469e74ef3fa5c3d04
304	Ma_sp_I3/CP000471/785727_extraction		terminal_458	fig|1121114.4.peg.5478	2	0.257	0.7577	False	False	16	257	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	fe13ee872b841e22fabec59a93660f517d2fbc93e95745ad2f2032cba75040ac
304	Ma_sp_I3/CP000471/785727_extraction		terminal_845	fig|1948706.3.peg.2225	7	0.304	0.4654	False	False	1	245	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	dbf61d739c6a5a0c6bb80a7e59fe9828843d0c9f365469687a5474be52052d82
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1222	fig|470.4256.peg.2128	8	0.251	0.6346	False	False	2	244	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	4053b30a9aed06b218910644919ad784eaf7fa3eba302abf2a75ba8d711c4c0e
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1348	fig|1706231.5.peg.1557	9	0.282	0.5038	False	False	1	243	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	29b4fec053e481f5b94ab5ec3375ee9f2099359ca7bc1b37499fe506cc07fae1
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1160	fig|615.247.peg.2151	8	0.254	0.6231	False	False	69	313	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	b6bc1e59b46dd497ea96480e1b8d6217555d9f5fe6e79476e7cf0b75c9b97a48
304	Ma_sp_I3/CP000471/785727_extraction		terminal_447	ERK60856.1	2	0.293	0.6385	False	False	24	267	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	58f6446fbb074605b7688ea12040c9e4673e4558704fc2ec091cfa847cf09ada
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1354	fig|615.357.peg.16	9	0.288	0.5577	False	False	36	313	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	7612cbcaafb462165935cbd1eec1dd65d413091c88cd4e4b55107dc5827e4bc8
304	Ma_sp_I3/CP000471/785727_extraction		terminal_482	fig|1265.9.peg.2602	2	0.264	0.7577	False	False	8	251	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	2a96387551d5f463b1180d7c509ee9781f697a3781ddd9102b932259e4ddd577
304	Ma_sp_I3/CP000471/785727_extraction		terminal_823	fig|1950192.3.peg.426	7	0.303	0.6269	False	False	42	283	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	f242e6c73a08eb75667aecdf9932d051e379b2ca59f8e7e6c9bfed6d587dbb7d
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1033	fig|574096.6.peg.2693	8	0.277	0.4769	False	False	13	260	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	adec6a883f2df36eb6bf6b0218f971e4242dd376b5235f46950b76a9173f2f3a
304	Ma_sp_I3/CP000471/785727_extraction		terminal_483	fig|1336236.3.peg.1817	2	0.276	0.7577	False	False	7	250	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	10788b5e9e879f64e00df8519b8b0c49597a9ba45ff92f3499bcc8da30647578
304	Ma_sp_I3/CP000471/785727_extraction		terminal_411	fig|694433.3.peg.2346	2	0.251	0.7654	False	False	36	276	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	79cdf4b11a85f542df9a3d2c752763cda899eef15bedeece0605a361f20987e5
304	Ma_sp_I3/CP000471/785727_extraction		terminal_946	fig|1686310.5.peg.1409	8	0.283	0.6308	False	False	9	262	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	3daae66ff64ac3b9174816ce7be1b959084a16b0e8bd507afceb16220fc3d555
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1234	fig|1660160.3.peg.2510	8	0.27	0.6346	False	False	1	238	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	c2b3c9d4f2d80141e4bb9fabc2340322154231647c6cada4446c0d0e1d0157c9
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1389	fig|663.48.peg.1321	9	0.227	0.6308	False	False	35	308	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	69441f14aa9a430648b0c6a1e23b6664be5f17890a6bc314809207ca9a0c7aeb
304	Ma_sp_I3/CP000471/785727_extraction		terminal_480	fig|1410672.3.peg.2823	2	0.285	0.5423	False	False	1	248	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	99111bb9db07527d7e189d4596ad009b53341cf5bae1f7e1c9826c8a59cf832b
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1370	fig|1125979.3.peg.1941	9	0.246	0.6462	False	False	78	350	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	4fb3e0d642acfb3da9f95c12a7b78d5a69b1046e1311270320e6502f9bacaf03
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1032	fig|1125694.3.peg.1143	8	0.263	0.4769	False	False	13	260	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	84f594eba8312664239fdf7c87d2f1e87824cd49c7666f46c220f420102b1870
304	Ma_sp_I3/CP000471/785727_extraction		terminal_848	fig|2026772.5.peg.424	7	0.268	0.5538	False	False	3	245	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	f5a14d60eee379ea16bad3763c627f2242e4200f439d3b8a8a26153a8038c7f8
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1028	fig|1659713.3.peg.560	8	0.238	0.4769	False	False	13	260	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	1ee541ed6dd9c491b3b70f34a7484bda19e6121718545cec1771fbb4b2846334
304	Ma_sp_I3/CP000471/785727_extraction		terminal_844	fig|61645.10.peg.2019	7	0.237	0.6231	False	False	38	284	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	37a84e4f3327df8c5b17464cb4d1268588063c7ff87e38a60f17f5b24c310699
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1239	fig|1295133.4.peg.7170	8	0.261	0.6269	False	False	3	247	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	9bb32b32df2c32f187823c83997c952ea741cc0ed6389f9eb8b0b7192eda7ddb
304	Ma_sp_I3/CP000471/785727_extraction		terminal_299	WP_014642259.1	1	0.245	0.7846	False	False	1	236	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	fe95d2f61daeb23c23fb9aa6cfc6d836c5c3ba103c4cbc49cf6e7fa1c4f1bfc7
304	Ma_sp_I3/CP000471/785727_extraction		terminal_530	fig|2024618.3.peg.1141	3	0.261	0.7577	False	False	8	258	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	affafc1a71f34a1e70734a7dea7bf36f3f780d1c0c2901b847b3b7f39fdbdb50
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1414	fig|2032650.3.peg.3543	9	0.262	0.6231	False	False	34	313	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	e9e1c1b580966007ed43952dde2cb9592bd7f082ba6331148e63d83b8cec051f
304	Ma_sp_I3/CP000471/785727_extraction		terminal_639	GAK73419.1	3	0.26	0.5615	False	False	1	233	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	9178b3d0f2eb6d8a2e9754a0eccdb44addf728d95db4cb6e0412b9d0d84bd2db
304	Ma_sp_I3/CP000471/785727_extraction		terminal_1400	fig|164115.3.peg.6832	9	0.358	0.2038	False	False	34	289	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	7d23129008bd825588abcb12c25c16dee824c20aa6b3f99eb999fdb48a881d83
304	Ma_sp_I3/CP000471/785727_extraction		terminal_558	SFQ04394.1	3	0.268	0.7615	False	False	1	223	260	8fe794d9f0943737ca47960d01ee6d278f3e53b5d06e987f4e81b26d05a03e68	3488ec3ef6f7a191b994c9c1a9d1d3f33907a36f0ff12f39f98f7e44c3181f64
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_353	fig|670.908.peg.3444	1	0.271	0.7769	False	False	178	420	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	19a4acfc2385494cb8c18bd090dd6f9fcb0a8a9d4a271fc64a76c13161788a6c
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_105	fig|1903177.3.peg.4556	1	0.245	0.6808	False	False	19	269	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	7aa8589e6aad410ab6bdb4eef2850c3e759d19081cc828549a26ca7b7050fb97
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_107	fig|666.3258.peg.1211	1	0.268	0.6577	False	False	11	263	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	4caaa2e4a2858b66739b5a935efa31e946f2ce1218fe8c96aaf77dff4e9a4a98
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_85	fig|386429.3.peg.3784	1	0.252	0.65	False	False	1	247	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	475c5baee9c9b2d38077fd8fc44f1571f0606998903d78813237c5a2cbac703e
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_1160	fig|615.247.peg.2151	8	0.258	0.7077	False	False	74	313	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	b6bc1e59b46dd497ea96480e1b8d6217555d9f5fe6e79476e7cf0b75c9b97a48
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_96	fig|349965.6.peg.153	1	0.259	0.65	False	False	1	249	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	7da582139ff0e9f4f3b74a5b9b44ed6a954cae864b29d77cbfe933365e145320
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_101	fig|1117313.3.peg.4128	1	0.264	0.65	False	False	1	252	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	0037379a0cb323c13bc153503a91b55fd7e7f7f079eb1248f633951e76f57edc
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_93	fig|1686379.3.peg.3365	1	0.265	0.65	False	False	1	249	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	aa2cdc34146db9a3d66cd7526ec83ce0cacbb546bc47f54ea538bf723676edc9
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_352	fig|1381081.7.peg.1167	1	0.245	0.7615	False	False	180	422	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	2fca1e406f8f80db9482d2daad61f7a183049d9a4f6e9a55e135532d76239f90
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_1486	fig|663.144.peg.2659	9	0.253	0.7692	False	False	34	274	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	bfee20102618b59c36f4402cea3092f8efdfe8c0f411aad88ea9f292321ed0ac
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_106	fig|1435069.3.peg.925	1	0.265	0.65	False	False	19	271	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	c8db3556d24c2fc1024afd5ee3658714379c9f0f454509ae9fe720423fdf6dc0
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_522	fig|316.213.peg.2906	3	0.243	0.8462	False	False	17	269	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	c3bda06143fd3d47d1659d7461c8091bcaca20179783795a482ad015a27fa047
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_400	fig|529.12.peg.1303	2	0.243	0.7577	False	False	39	280	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	384a0cf1ec2bc49f6ba38e50ee62ce29064a1cffb7c0781368fe3e923a3aee32
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_1393	fig|2006083.3.peg.3222	9	0.236	0.6192	False	False	76	350	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	fabbabf948c72109291f3d93d261d0167e0a29415b403d486bcb9b73788f2784
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_482	fig|1265.9.peg.2602	2	0.281	0.7577	False	False	1	250	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	2a96387551d5f463b1180d7c509ee9781f697a3781ddd9102b932259e4ddd577
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_90	fig|571.188.peg.5401	1	0.274	0.6846	False	False	1	249	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	61e013bb02f9d2372673e40c05cecbc48aaa4231e53e96cd28f38bdb0e5358e4
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_358	fig|28095.13.peg.1040	1	0.245	0.8115	False	False	193	435	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	6213b57fea11a969d481d3fe096b32bacd1572d9b60639742e18a7251c5179e7
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_305	SFB61662.1	1	0.275	0.7038	False	False	14	266	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	142b61fe3402af9379158c152d036c3068f892a43a0bea3d484b0e04c183f616
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_411	fig|694433.3.peg.2346	2	0.241	0.7615	False	False	36	276	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	79cdf4b11a85f542df9a3d2c752763cda899eef15bedeece0605a361f20987e5
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_1371	fig|1338032.3.peg.3393	9	0.237	0.6692	False	False	66	341	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	af6c1ae16bae62f9ecfbc5bac1033974bf5c0f3a8d41f50e6685aa82b9a0c248
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_97	fig|1947028.3.peg.31	1	0.274	0.65	False	False	1	249	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	a498fb02b10dd006acf822b80d330155ef3e4e3fe7df7798b70464cbd82074c7
305	W_e_I4/AM999887_1/177114__178961/Wolbachia_extraction		terminal_480	fig|1410672.3.peg.2823	2	0.257	0.5923	False	False	7	249	260	198b203c6ee845bfb1f5f5c21a5152b3d0e47722550fb8721ef0fc064b156929	99111bb9db07527d7e189d4596ad009b53341cf5bae1f7e1c9826c8a59cf832b
