population	cosine
length_gc_matched_decoy	0.1373173
random_decoy	0.25950488
length_gc_matched_decoy	0.27371132
type_matched_decoy	0.09175241
random_decoy	0.00089270994
type_matched_decoy	0.27640855
random_decoy	-0.14297345
type_matched_decoy	0.50253725
type_matched_decoy	0.21783186
length_gc_matched_decoy	0.3917033
random_decoy	0.275239
random_decoy	0.16427264
random_decoy	-0.04593564
random_decoy	0.48019347
random_decoy	-0.037454624
type_matched_decoy	0.2179234
length_gc_matched_decoy	0.22468543
random_decoy	-0.057061665
random_decoy	0.33804375
random_decoy	0.2891333
type_matched_decoy	0.07737103
type_matched_decoy	0.32950485
type_matched_decoy	0.04096192
type_matched_decoy	0.4013083
type_matched_decoy	0.43665037
random_decoy	-0.11932905
length_gc_matched_decoy	0.17235403
length_gc_matched_decoy	0.1364243
length_gc_matched_decoy	0.44563308
random_decoy	0.15610239
type_matched_decoy	0.1901784
length_gc_matched_decoy	0.38941365
random_decoy	0.13614583
random_decoy	0.111921586
length_gc_matched_decoy	0.45945787
length_gc_matched_decoy	0.46446282
length_gc_matched_decoy	0.28767252
type_matched_decoy	0.29506084
type_matched_decoy	0.18075243
random_decoy	0.12691374
length_gc_matched_decoy	-0.2367684
type_matched_decoy	0.12150931
random_decoy	0.079056606
length_gc_matched_decoy	0.36018726
length_gc_matched_decoy	-0.037850842
random_decoy	0.12092676
length_gc_matched_decoy	0.3473035
length_gc_matched_decoy	0.78122985
length_gc_matched_decoy	0.41046113
random_decoy	0.053714007
random_decoy	0.15880547
type_matched_decoy	-0.19734776
type_matched_decoy	0.40661478
length_gc_matched_decoy	0.12840617
random_decoy	0.46322805
random_decoy	0.11597108
length_gc_matched_decoy	0.3097711
random_decoy	0.1528151
random_decoy	0.33978748
length_gc_matched_decoy	0.21942943
type_matched_decoy	-0.013361877
type_matched_decoy	0.27979156
type_matched_decoy	0.24835762
length_gc_matched_decoy	0.8312576
type_matched_decoy	0.48280385
random_decoy	-0.13557681
random_decoy	0.07650986
type_matched_decoy	0.19705492
length_gc_matched_decoy	0.68836397
length_gc_matched_decoy	0.44677016
length_gc_matched_decoy	0.64705944
length_gc_matched_decoy	-0.2684552
random_decoy	-0.05743754
length_gc_matched_decoy	0.29215223
length_gc_matched_decoy	0.3352224
random_decoy	-0.16345313
type_matched_decoy	0.23913418
type_matched_decoy	0.11089901
length_gc_matched_decoy	0.33928454
type_matched_decoy	0.78758824
type_matched_decoy	0.2839716
length_gc_matched_decoy	0.27230176
type_matched_decoy	0.22093466
random_decoy	0.3834276
random_decoy	-0.07292931
observed_pair	0.43370745
random_decoy	-0.1897589
length_gc_matched_decoy	0.84929085
type_matched_decoy	0.10788173
random_decoy	-0.0367106
type_matched_decoy	0.55118954
type_matched_decoy	0.06320368
random_decoy	-0.13914505
random_decoy	0.17658255
length_gc_matched_decoy	0.78533244
type_matched_decoy	-0.00022298098
type_matched_decoy	0.5956974
type_matched_decoy	0.24651203
random_decoy	0.006599009
random_decoy	0.08698885
length_gc_matched_decoy	-0.041044246
length_gc_matched_decoy	0.46137494
type_matched_decoy	0.51327884
random_decoy	-0.11715673
type_matched_decoy	0.5523876
type_matched_decoy	0.39385197
length_gc_matched_decoy	0.6907364
length_gc_matched_decoy	0.202591
length_gc_matched_decoy	0.41680574
length_gc_matched_decoy	0.54984355
random_decoy	0.0100761205
random_decoy	-0.30212393
random_decoy	0.2599129
type_matched_decoy	-0.19447656
random_decoy	-0.07516004
length_gc_matched_decoy	0.3982227
random_decoy	-0.1310275
random_decoy	-0.17696859
type_matched_decoy	0.5619584
length_gc_matched_decoy	-0.23877701
length_gc_matched_decoy	0.21455854
length_gc_matched_decoy	0.14480388
type_matched_decoy	-0.24205303
random_decoy	0.09224958
type_matched_decoy	0.07012585
random_decoy	-0.039434835
random_decoy	0.34437144
length_gc_matched_decoy	0.29659262
random_decoy	0.092073366
type_matched_decoy	0.08933151
length_gc_matched_decoy	0.06944105
random_decoy	-0.0007430315
type_matched_decoy	0.34123656
length_gc_matched_decoy	0.113844186
length_gc_matched_decoy	0.14663261
type_matched_decoy	0.012110993
random_decoy	0.23327442
random_decoy	-0.12989318
random_decoy	0.25870687
type_matched_decoy	0.48501667
type_matched_decoy	0.14668994
type_matched_decoy	0.1577492
type_matched_decoy	0.21226141
random_decoy	0.053702645
random_decoy	-0.18436551
length_gc_matched_decoy	0.009348907
type_matched_decoy	0.6243562
random_decoy	0.031963192
length_gc_matched_decoy	0.22619921
length_gc_matched_decoy	0.33103654
random_decoy	0.30409372
type_matched_decoy	-0.025401764
type_matched_decoy	0.29662234
type_matched_decoy	0.29836628
random_decoy	0.025828525
random_decoy	0.5882901
type_matched_decoy	0.70751405
random_decoy	0.19144963
random_decoy	0.35627264
random_decoy	0.047161818
length_gc_matched_decoy	-0.1999014
type_matched_decoy	0.41354224
type_matched_decoy	0.38032278
type_matched_decoy	0.84028316
random_decoy	0.06809434
length_gc_matched_decoy	0.30031812
random_decoy	0.1840694
length_gc_matched_decoy	0.43651927
type_matched_decoy	0.5714961
type_matched_decoy	0.14256318
random_decoy	0.07963462
random_decoy	-0.018270304
length_gc_matched_decoy	-0.042685673
length_gc_matched_decoy	0.43629777
type_matched_decoy	0.19815186
type_matched_decoy	0.08299812
random_decoy	-0.07088031
type_matched_decoy	0.10532725
length_gc_matched_decoy	0.16369408
type_matched_decoy	0.16010399
type_matched_decoy	0.305959
random_decoy	-0.20296684
type_matched_decoy	0.18298166
length_gc_matched_decoy	0.26382864
type_matched_decoy	0.2788825
random_decoy	0.12089206
length_gc_matched_decoy	0.8020164
type_matched_decoy	0.09939715
random_decoy	-0.072881356
random_decoy	-0.1572308
length_gc_matched_decoy	0.27474797
length_gc_matched_decoy	0.38255998
length_gc_matched_decoy	0.02437462
length_gc_matched_decoy	0.16253269
random_decoy	0.07667404
type_matched_decoy	0.13652173
random_decoy	0.14869641
type_matched_decoy	0.21044762
type_matched_decoy	0.5773442
length_gc_matched_decoy	0.15213744
length_gc_matched_decoy	0.5235093
length_gc_matched_decoy	0.5809051
random_decoy	0.10955838
random_decoy	0.08253419
length_gc_matched_decoy	0.3942189
length_gc_matched_decoy	-0.30407608
random_decoy	0.13845164
length_gc_matched_decoy	0.8154199
random_decoy	0.2386944
random_decoy	0.12662616
length_gc_matched_decoy	-0.16760519
length_gc_matched_decoy	-0.10565444
random_decoy	0.10004841
random_decoy	-0.06589734
length_gc_matched_decoy	0.5490743
type_matched_decoy	0.2872234
random_decoy	0.13763803
length_gc_matched_decoy	0.2689204
type_matched_decoy	0.3709941
type_matched_decoy	0.40164164
length_gc_matched_decoy	0.117993705
type_matched_decoy	0.1608812
random_decoy	0.09320462
length_gc_matched_decoy	0.28437066
type_matched_decoy	0.7072258
length_gc_matched_decoy	0.37744603
type_matched_decoy	0.45304126
random_decoy	-0.14227425
type_matched_decoy	0.035377413
length_gc_matched_decoy	0.642418
type_matched_decoy	0.1568475
random_decoy	0.09913509
type_matched_decoy	0.5302869
random_decoy	0.5086849
length_gc_matched_decoy	0.06997682
type_matched_decoy	0.62021667
length_gc_matched_decoy	0.04200477
type_matched_decoy	0.12829344
random_decoy	0.08205107
length_gc_matched_decoy	0.3553793
length_gc_matched_decoy	0.39153332
type_matched_decoy	0.19037914
type_matched_decoy	0.12741333
length_gc_matched_decoy	0.7193711
length_gc_matched_decoy	0.34086293
type_matched_decoy	0.4582031
random_decoy	-0.4043185
length_gc_matched_decoy	0.16408262
type_matched_decoy	0.24275668
type_matched_decoy	0.25155717
random_decoy	0.0005786121
type_matched_decoy	0.40590286
random_decoy	-0.09917121
random_decoy	-0.34495667
length_gc_matched_decoy	0.7120771
random_decoy	-0.15397812
length_gc_matched_decoy	0.101011135
length_gc_matched_decoy	0.24909945
random_decoy	0.07932128
length_gc_matched_decoy	0.24890704
type_matched_decoy	0.0918207
type_matched_decoy	0.31036118
random_decoy	0.22855897
random_decoy	0.081444144
random_decoy	-0.013282213
length_gc_matched_decoy	0.5569933
type_matched_decoy	0.1965181
length_gc_matched_decoy	0.77572465
random_decoy	-0.047850627
random_decoy	-0.05846779
length_gc_matched_decoy	0.2491665
random_decoy	0.29032207
type_matched_decoy	0.24398921
type_matched_decoy	0.35741425
random_decoy	-0.12805752
type_matched_decoy	0.7243117
length_gc_matched_decoy	0.33527413
random_decoy	0.24049205
length_gc_matched_decoy	0.32340962
type_matched_decoy	0.42508468
type_matched_decoy	0.3285722
length_gc_matched_decoy	0.22187117
random_decoy	0.17098261
length_gc_matched_decoy	0.32035547
random_decoy	0.17366266
length_gc_matched_decoy	0.29848832
random_decoy	-0.24599944
random_decoy	-0.088589676
random_decoy	0.15290366
type_matched_decoy	-0.0074209496
type_matched_decoy	0.45355424
random_decoy	-0.025615651
type_matched_decoy	0.39604113
type_matched_decoy	-0.018029395
type_matched_decoy	0.20918268
type_matched_decoy	0.78979266
random_decoy	0.046772067
type_matched_decoy	0.17314643
type_matched_decoy	-0.15937549
length_gc_matched_decoy	0.0013112754
length_gc_matched_decoy	0.22085045
length_gc_matched_decoy	-0.09444449
random_decoy	0.038995445
length_gc_matched_decoy	0.21591541
random_decoy	0.3388779
random_decoy	0.21253088
length_gc_matched_decoy	0.2669586
length_gc_matched_decoy	0.121350974
length_gc_matched_decoy	0.85543907
random_decoy	0.17129289
random_decoy	0.1085026
type_matched_decoy	0.53681576
type_matched_decoy	0.16553617
random_decoy	-0.14408097
type_matched_decoy	0.43926948
random_decoy	0.10452143
length_gc_matched_decoy	0.47939673
type_matched_decoy	0.07093038
random_decoy	0.42212424
type_matched_decoy	0.54536235
type_matched_decoy	0.39403498
type_matched_decoy	-0.029504858
type_matched_decoy	0.41992813
length_gc_matched_decoy	0.4416844
random_decoy	0.86068463
type_matched_decoy	0.07825454
length_gc_matched_decoy	0.75331825
type_matched_decoy	0.2902679
type_matched_decoy	-0.07435009
type_matched_decoy	0.683856
random_decoy	0.37424678
length_gc_matched_decoy	0.3664639
length_gc_matched_decoy	0.41695267
length_gc_matched_decoy	0.4596793
random_decoy	0.32638854
length_gc_matched_decoy	0.277868
length_gc_matched_decoy	0.32037902
type_matched_decoy	0.19015452
type_matched_decoy	0.10618511
length_gc_matched_decoy	0.40466666
random_decoy	0.26901037
type_matched_decoy	0.27924976
type_matched_decoy	0.12430027
random_decoy	0.10164815
length_gc_matched_decoy	0.2927582
type_matched_decoy	0.12972984
random_decoy	0.1753853
random_decoy	0.02265571
length_gc_matched_decoy	0.12114882
type_matched_decoy	0.31332558
type_matched_decoy	0.68012094
random_decoy	-0.07553227
length_gc_matched_decoy	0.004224181
random_decoy	0.06559473
type_matched_decoy	0.41288555
random_decoy	-0.016453527
length_gc_matched_decoy	0.34510708
random_decoy	0.3107946
random_decoy	0.4782856
length_gc_matched_decoy	0.21944526
type_matched_decoy	0.6035011
length_gc_matched_decoy	0.70068586
type_matched_decoy	0.34122643
length_gc_matched_decoy	0.1724625
length_gc_matched_decoy	-0.06717707
random_decoy	0.27997187
random_decoy	0.20077102
type_matched_decoy	0.2767201
random_decoy	0.641912
length_gc_matched_decoy	0.10122392
random_decoy	-0.06392158
random_decoy	0.10337344
length_gc_matched_decoy	0.49519548
random_decoy	-0.052863024
type_matched_decoy	-0.0018828213
length_gc_matched_decoy	0.7777339
random_decoy	-0.18178785
length_gc_matched_decoy	0.2656687
length_gc_matched_decoy	0.31335193
type_matched_decoy	0.5469519
length_gc_matched_decoy	-0.08634533
type_matched_decoy	-0.09730236
random_decoy	-0.08108705
type_matched_decoy	0.09930533
random_decoy	-0.009391271
random_decoy	-0.06615807
random_decoy	0.15887883
length_gc_matched_decoy	0.1263319
type_matched_decoy	0.053264707
random_decoy	0.07966569
random_decoy	-0.086558856
length_gc_matched_decoy	0.2756424
random_decoy	0.26274526
type_matched_decoy	-0.08683245
random_decoy	0.22359067
type_matched_decoy	-0.12376773
type_matched_decoy	0.6063771
random_decoy	0.16718481
random_decoy	0.41498333
length_gc_matched_decoy	0.36933902
length_gc_matched_decoy	-0.12365214
length_gc_matched_decoy	0.3284636
length_gc_matched_decoy	0.13692437
length_gc_matched_decoy	0.27362397
observed_pair	0.33630022
length_gc_matched_decoy	-0.06962243
type_matched_decoy	-0.23647553
type_matched_decoy	0.288237
length_gc_matched_decoy	0.003996171
type_matched_decoy	0.81238097
length_gc_matched_decoy	0.6344843
length_gc_matched_decoy	0.37615514
type_matched_decoy	0.19671461
length_gc_matched_decoy	0.4288776
type_matched_decoy	0.27021116
type_matched_decoy	0.115719944
type_matched_decoy	0.17907956
type_matched_decoy	0.33315608
type_matched_decoy	0.17890263
random_decoy	0.2033872
type_matched_decoy	0.361224
random_decoy	0.06302316
random_decoy	0.12110501
length_gc_matched_decoy	0.8247196
type_matched_decoy	0.09851093
type_matched_decoy	0.11189051
observed_pair	0.4002
length_gc_matched_decoy	0.5296402
type_matched_decoy	0.34042576
type_matched_decoy	0.26197314
random_decoy	0.05521093
type_matched_decoy	0.3193575
length_gc_matched_decoy	0.36872324
type_matched_decoy	-0.16846925
type_matched_decoy	0.4356898
random_decoy	0.10478957
type_matched_decoy	0.2864673
length_gc_matched_decoy	0.33777595
length_gc_matched_decoy	0.103798136
length_gc_matched_decoy	0.62222433
type_matched_decoy	0.3455547
length_gc_matched_decoy	0.5634891
type_matched_decoy	-0.2489069
random_decoy	-0.19695175
type_matched_decoy	0.34726605
random_decoy	-0.10078882
random_decoy	0.103255
length_gc_matched_decoy	0.3183204
random_decoy	-0.27220097
length_gc_matched_decoy	0.52847207
length_gc_matched_decoy	0.39774245
length_gc_matched_decoy	0.16171156
length_gc_matched_decoy	0.7701695
length_gc_matched_decoy	-0.061658338
type_matched_decoy	0.14150071
type_matched_decoy	0.11401047
random_decoy	0.004339915
random_decoy	0.27765483
type_matched_decoy	0.49528688
random_decoy	-0.13879311
length_gc_matched_decoy	-0.13359556
length_gc_matched_decoy	0.39874107
type_matched_decoy	0.18147033
type_matched_decoy	0.44207764
random_decoy	0.24861091
random_decoy	0.23480564
type_matched_decoy	0.10432221
random_decoy	-0.06804537
random_decoy	-0.16927272
random_decoy	0.04496234
length_gc_matched_decoy	0.49684206
length_gc_matched_decoy	0.064648055
type_matched_decoy	0.056309015
type_matched_decoy	0.025985878
type_matched_decoy	-0.0071115643
random_decoy	0.16610551
length_gc_matched_decoy	0.29085258
type_matched_decoy	0.36564797
length_gc_matched_decoy	0.4828124
length_gc_matched_decoy	0.15803327
length_gc_matched_decoy	0.1307286
length_gc_matched_decoy	0.4085967
length_gc_matched_decoy	0.7937924
length_gc_matched_decoy	-0.046231914
length_gc_matched_decoy	0.10328284
random_decoy	-0.10735239
type_matched_decoy	-0.013975676
length_gc_matched_decoy	0.5375921
random_decoy	0.11120455
random_decoy	-0.13585213
random_decoy	-0.3843972
type_matched_decoy	0.23747255
length_gc_matched_decoy	-0.06265196
random_decoy	-0.0099731
length_gc_matched_decoy	0.23938549
random_decoy	0.17469735
type_matched_decoy	0.38016045
type_matched_decoy	0.47290722
random_decoy	-0.24249843
length_gc_matched_decoy	0.28230947
random_decoy	0.17819759
type_matched_decoy	0.7007214
type_matched_decoy	0.17235434
type_matched_decoy	0.30606583
length_gc_matched_decoy	0.12952848
length_gc_matched_decoy	-0.07174039
length_gc_matched_decoy	0.87302303
length_gc_matched_decoy	0.38412654
type_matched_decoy	0.49854192
random_decoy	0.24504676
random_decoy	-0.13676809
length_gc_matched_decoy	0.469653
length_gc_matched_decoy	0.1869084
length_gc_matched_decoy	0.31202808
length_gc_matched_decoy	-0.20060316
random_decoy	0.15688404
type_matched_decoy	0.5235434
type_matched_decoy	0.53000075
type_matched_decoy	0.12950933
length_gc_matched_decoy	0.57354605
random_decoy	0.04148085
random_decoy	-0.012078688
length_gc_matched_decoy	0.67918265
random_decoy	0.18948485
length_gc_matched_decoy	0.49710208
length_gc_matched_decoy	0.40286788
length_gc_matched_decoy	0.3568933
type_matched_decoy	-0.09839838
length_gc_matched_decoy	-0.3316205
random_decoy	0.015341636
type_matched_decoy	0.51243246
type_matched_decoy	0.2991967
length_gc_matched_decoy	0.43461967
type_matched_decoy	0.5425866
random_decoy	0.03165795
length_gc_matched_decoy	0.6845262
random_decoy	0.047800295
random_decoy	0.30494046
length_gc_matched_decoy	-0.023126967
type_matched_decoy	0.25727496
length_gc_matched_decoy	0.727257
type_matched_decoy	0.6533877
type_matched_decoy	-0.021581382
length_gc_matched_decoy	0.41937128
type_matched_decoy	0.3179301
random_decoy	0.11833814
type_matched_decoy	0.4371123
random_decoy	-0.14584401
random_decoy	0.20428492
length_gc_matched_decoy	0.5767396
length_gc_matched_decoy	0.32040787
type_matched_decoy	0.29738927
random_decoy	-0.15636386
length_gc_matched_decoy	0.33092058
length_gc_matched_decoy	0.17634937
length_gc_matched_decoy	0.24784224
random_decoy	0.17735085
type_matched_decoy	0.39373273
length_gc_matched_decoy	0.82461977
length_gc_matched_decoy	0.26884088
random_decoy	-0.027066886
length_gc_matched_decoy	0.105713844
type_matched_decoy	0.57421696
length_gc_matched_decoy	0.2132614
type_matched_decoy	-0.378183
type_matched_decoy	0.2988124
type_matched_decoy	0.39592528
random_decoy	-0.1765281
random_decoy	-0.05849684
length_gc_matched_decoy	-0.2220029
type_matched_decoy	0.51251215
length_gc_matched_decoy	0.1999067
type_matched_decoy	0.14243662
random_decoy	0.0915875
type_matched_decoy	0.8564965
length_gc_matched_decoy	0.10690073
type_matched_decoy	0.8269962
type_matched_decoy	0.36843145
random_decoy	-0.41684556
type_matched_decoy	0.3129856
length_gc_matched_decoy	0.20954329
random_decoy	0.052233383
type_matched_decoy	0.22549346
random_decoy	-0.031129874
random_decoy	-0.08422807
random_decoy	0.04509832
type_matched_decoy	0.11415526
type_matched_decoy	0.40186667
random_decoy	-0.20805413
type_matched_decoy	0.061416745
length_gc_matched_decoy	0.12465949
