extractor	design	rep	query	shuffled	true_clade_EVALUATION	best_label	best_label_lwr	best_edge_label	best_edge_lwr	pendant	edpl	n_placements	label_lwr	aligned_frac	status	correct
v3	blocked	8	n1766	False	10	10	1.0	10	1.0	0.2522668691	0.0	1	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1813	False	11	11	1.0	11	1.0	0.1246650497	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1871	False	11	11	1.0	11	1.0	0.2117617126	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1902	False	11	11	1.0	11	1.0	0.2169029414	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n82	False	1	1	1.0	1	0.6978	0.8297030742	0.248535	3	"{""1"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	n95	False	1	1	0.999	1	0.999	0.4807533522	0.0	1	"{""1"": 0.999}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n155	False	1	1	1.0	1	0.4065	0.7491921295	0.118756	3	"{""1"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	n202	False	1	1	0.9995	1	0.9995	0.5513661438	0.0	1	"{""1"": 0.9995}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n214	False	1	1	1.0	1	1.0	0.9696112838	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n260	False	1	1	1.0	1	1.0	0.3295763687	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1287	True	9	8	0.986	8	0.9223	5.481159439	0.214751	3	"{""8"": 0.986, ""9"": 0.0125}"	0.8832684824902723	AMBIGUOUS	False
v3	blocked	9	SHUF_n1101	True	8	1	0.9616	1	0.7004	11.1250486036	1.52514	3	"{""1"": 0.9616, ""8"": 0.0384}"	0.6960352422907489	AMBIGUOUS	False
v3	blocked	9	SHUF_n774	True	3	1	1.0	1	0.9612	13.9705781927	0.235233	2	"{""1"": 1.0}"	0.7511520737327189	AMBIGUOUS	False
v3	blocked	9	SHUF_n1609	True	10	8	0.8876	8	0.4175	14.8762181122	3.01173	4	"{""8"": 0.8876, ""1"": 0.1076}"	0.6187050359712231	AMBIGUOUS	False
v3	blocked	9	SHUF_n1487	True	9	1	1.0	1	0.8845	19.4954120827	0.627345	2	"{""1"": 1.0}"	0.6761904761904762	AMBIGUOUS	False
v3	blocked	9	SHUF_n372	True	2	1	0.9999	1	0.8292	7.3887492407	0.738624	2	"{""1"": 0.9999}"	0.7433628318584071	AMBIGUOUS	False
v3	blocked	9	SHUF_n751	True	3	9	0.9579	9	0.9579	9.6747553735	0.35286	2	"{""9"": 0.9579, ""1"": 0.0421}"	0.8956521739130435	AMBIGUOUS	False
v3	blocked	9	SHUF_n1324	True	9	1	1.0	1	1.0	7.5528935698	0.0	1	"{""1"": 1.0}"	0.8125	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n780	True	3	1	0.7692	1	0.5344	9.0198086805	2.77583	7	"{""1"": 0.7692, ""9"": 0.1395, ""8"": 0.0913}"	0.7252252252252253	AMBIGUOUS	False
v3	blocked	9	SHUF_n1854	True	11	11	0.9086	11	0.9086	6.6220064998	0.853254	2	"{""11"": 0.9086, ""7"": 0.0827}"	0.7870722433460076	AMBIGUOUS	True
v3	blocked	9	SHUF_n1442	True	9	8	0.882	8	0.882	5.5435543804	1.22314	2	"{""8"": 0.882, ""Orphan"": 0.118}"	0.8	AMBIGUOUS	False
v3	blocked	9	SHUF_n519	True	3	1	0.9945	1	0.9945	6.9117867953	0.0	1	"{""1"": 0.9945}"	0.8034934497816594	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n885	True	8	8	0.9707	8	0.6545	7.6640207944	1.24586	3	"{""8"": 0.9707, ""1"": 0.0293}"	0.6293929712460063	AMBIGUOUS	True
v3	blocked	9	n392	False	2	2	0.9981	2	0.9981	0.7341624324	0.0	1	"{""2"": 0.9981}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n95	True	1	9	0.9209	9	0.9209	7.9237575386	0.654625	2	"{""9"": 0.9209, ""Orphan"": 0.0693}"	0.6855895196506551	AMBIGUOUS	False
v3	blocked	9	SHUF_n155	True	1	Orphan	0.9922	Orphan	0.9922	6.0429977668	0.0	1	"{""Orphan"": 0.9922}"	0.7098214285714286	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n497	True	3	Orphan	0.952	Orphan	0.952	3.7107663553	0.218137	2	"{""Orphan"": 0.952, ""1"": 0.048}"	0.8237885462555066	AMBIGUOUS	False
v3	blocked	9	SHUF_n829	True	7	9	0.7738	9	0.7738	6.5689290657	1.17427	2	"{""9"": 0.7738, ""Orphan"": 0.2169}"	0.7393364928909952	AMBIGUOUS	False
v3	blocked	9	SHUF_n233	True	1	2	0.9639	2	0.9639	4.9528600258	0.107048	2	"{""2"": 0.9639, ""Orphan"": 0.0289}"	0.8660714285714286	AMBIGUOUS	False
v3	blocked	9	n497	False	3	3	0.9987	3	0.9471	0.4318977612	0.0212423	3	"{""3"": 0.9987}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n518	False	3	3	0.9863	3	0.8122	0.6322448303	0.0423914	3	"{""3"": 0.9863}"	1.0	AMBIGUOUS	True
v3	blocked	9	SHUF_n1813	True	11	11	0.5295	11	0.5295	6.4272576302	3.16342	3	"{""11"": 0.5295, ""4"": 0.2519, ""3"": 0.2099}"	0.8254545454545454	AMBIGUOUS	True
v3	blocked	9	n603	False	3	3	1.0	3	1.0	0.4946364591	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n145	True	1	8	0.4434	8	0.4434	34.541531928	4.33402	4	"{""8"": 0.4434, ""1"": 0.4205, ""3"": 0.1311}"	0.7276785714285714	AMBIGUOUS	False
v3	blocked	9	SHUF_n557	True	3	1	0.726	1	0.726	20.2412416609	2.95579	2	"{""1"": 0.726, ""3"": 0.2563}"	0.7914691943127962	AMBIGUOUS	False
v3	blocked	9	SHUF_n162	True	1	3	1.0	3	1.0	4.3123096155	0.0	1	"{""3"": 1.0}"	0.7268722466960352	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	n684	False	3	3	0.9992	3	0.5468	0.6820973062	0.127184	5	"{""3"": 0.9992}"	1.0	AMBIGUOUS	True
v3	blocked	9	SHUF_n625	True	3	Orphan	0.3415	Orphan	0.3415	10.6342917315	2.64758	7	"{""Orphan"": 0.3415, ""4"": 0.2419, ""1"": 0.2215, ""3"": 0.1529}"	0.7706422018348624	AMBIGUOUS	False
v3	blocked	9	SHUF_n834	True	7	8	0.3964	8	0.3964	6.1843135598	3.09522	3	"{""8"": 0.3964, ""3"": 0.3712, ""Orphan"": 0.2315}"	0.7877358490566038	AMBIGUOUS	False
v3	blocked	9	SHUF_n1869	True	11	3	1.0	3	1.0	10.4564385716	0.0	1	"{""3"": 1.0}"	0.7768924302788844	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n1416	True	9	3	0.9922	3	0.8282	25.8804753963	1.82775	3	"{""3"": 0.9922}"	0.7874015748031497	AMBIGUOUS	False
v3	blocked	9	SHUF_n13	True	1	1	0.9998	1	0.9998	8.3793764834	0.0	1	"{""1"": 0.9998}"	0.7478260869565218	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	9	SHUF_n1293	True	9	3	1.0	3	1.0	11.0634668524	0.0	1	"{""3"": 1.0}"	0.8627450980392157	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n82	True	1	3	1.0	3	0.3051	23.008131615	3.15845	6	"{""3"": 1.0}"	0.6339285714285714	AMBIGUOUS	False
v3	blocked	9	SHUF_n709	True	3	1	0.9994	1	0.6961	7.0731212841	0.797857	3	"{""1"": 0.9994}"	0.80625	AMBIGUOUS	False
v3	blocked	9	SHUF_n141	True	1	3	0.9922	3	0.8147	7.0335623989	0.40817	5	"{""3"": 0.9922}"	0.75	AMBIGUOUS	False
v3	blocked	9	n780	False	3	3	1.0	3	1.0	1.3716859617	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1892	True	11	4	0.9854	4	0.8438	5.7688742979	0.141193	3	"{""4"": 0.9854, ""1"": 0.0145}"	0.8825910931174089	AMBIGUOUS	False
v3	blocked	9	n885	False	8	8	1.0	8	0.6964	0.3449194614	0.0459145	2	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1210	True	8	4	0.9128	4	0.5362	5.2373091975	0.590143	4	"{""4"": 0.9128, ""Orphan"": 0.0589, ""8"": 0.0202}"	0.698744769874477	AMBIGUOUS	False
v3	blocked	9	SHUF_n1375	True	9	9	0.9997	9	0.9855	7.6656797984	0.122703	2	"{""9"": 0.9997}"	0.6829268292682927	AMBIGUOUS	True
v3	blocked	9	n1062	False	8	8	1.0	8	0.6128	0.5783572165	0.0746289	2	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1098	False	8	8	1.0	8	1.0	0.6410786611	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n838	True	7	1	0.9844	1	0.9844	4.1967487618	0.0435474	2	"{""1"": 0.9844, ""Orphan"": 0.0152}"	0.9478672985781991	AMBIGUOUS	False
v3	blocked	9	SHUF_n278	True	1	8	0.9993	8	0.9993	12.6592519511	0.0	1	"{""8"": 0.9993}"	0.8097345132743363	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	n1126	False	8	8	0.992	8	0.7398	0.5082691358	0.0629855	3	"{""8"": 0.992}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n930	True	8	8	0.82	8	0.16	8.190910805	0.286763	7	"{""8"": 0.82}"	0.6057692307692307	AMBIGUOUS	True
v3	blocked	9	n1150	False	8	8	1.0	8	0.5328	0.2378011414	0.00809363	3	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1229	True	8	8	0.989	8	0.4661	6.8752093045	1.57697	5	"{""8"": 0.989}"	0.7041666666666667	AMBIGUOUS	True
v3	blocked	9	n1287	False	9	9	1.0	9	1.0	0.5206529679	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1324	False	9	9	1.0	9	1.0	1.3459486614	0.0	1	"{""9"": 1.0}"	0.9958333333333333	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	9	n1355	False	9	9	1.0	9	0.6567	1.9373572218	0.718214	2	"{""9"": 1.0}"	0.9330708661417323	AMBIGUOUS	True
v3	blocked	9	SHUF_n1857	True	11	4	0.9648	4	0.5616	5.1912937091	0.381686	3	"{""4"": 0.9648, ""1"": 0.0351}"	0.8129770992366412	AMBIGUOUS	False
v3	blocked	9	n1419	False	9	9	0.9975	9	0.9975	1.0098679233	0.0	1	"{""9"": 0.9975}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1427	False	9	9	1.0	9	1.0	0.7746276789	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1150	True	8	9	1.0	9	0.9159	7.8429912041	0.769272	2	"{""9"": 1.0}"	0.7676348547717843	AMBIGUOUS	False
v3	blocked	9	SHUF_n676	True	3	9	0.9769	9	0.9769	7.2827588235	0.17912	2	"{""9"": 0.9769, ""1"": 0.022}"	0.8325358851674641	AMBIGUOUS	False
v3	blocked	9	n1532	False	9	9	0.9969	9	0.9969	0.4732115944	0.0	1	"{""9"": 0.9969}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1592	False	9	9	1.0	9	0.422	1.026646778	0.173139	5	"{""9"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	n44	False	1	1	0.9967	1	0.9967	0.4092737533	0.0	1	"{""1"": 0.9967}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n107	False	1	1	1.0	1	0.4306	0.849475833	0.131893	3	"{""1"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	n197	False	1	1	1.0	1	0.7668	0.8128513065	0.0616765	2	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n218	False	1	1	1.0	1	0.4397	0.1852218499	0.0822805	5	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n234	False	1	1	0.9998	1	0.9998	0.7836210638	0.0	1	"{""1"": 0.9998}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n278	False	1	1	1.0	1	1.0	1.1256663446	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n813	True	6	Orphan	0.8088	Orphan	0.8088	8.986062297	1.19241	2	"{""Orphan"": 0.8088, ""1"": 0.1848}"	0.704225352112676	AMBIGUOUS	False
v3	blocked	9	SHUF_n1871	True	11	1	1.0	1	1.0	6.4577341831	0.0	1	"{""1"": 1.0}"	0.753731343283582	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n1378	True	9	1	1.0	1	0.9859	6.6110706442	0.0558493	2	"{""1"": 1.0}"	0.8674698795180723	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n352	True	1	1	1.0	1	0.6378	5.3564623435	0.371471	2	"{""1"": 1.0}"	0.7991803278688525	AMBIGUOUS	True
v3	blocked	9	SHUF_n107	True	1	1	1.0	1	1.0	7.8023799959	0.0	1	"{""1"": 1.0}"	0.6593886462882096	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	9	SHUF_n1286	True	9	1	0.6635	1	0.6635	49.7790663346	2.27411	2	"{""1"": 0.6635, ""3"": 0.3365}"	0.86328125	AMBIGUOUS	False
v3	blocked	9	SHUF_n218	True	1	8	0.7321	8	0.7321	6.0159345803	1.24051	2	"{""8"": 0.7321, ""4"": 0.2658}"	0.6964285714285714	AMBIGUOUS	False
v3	blocked	9	SHUF_n1699	True	10	1	0.9808	1	0.9808	6.3457683964	0.200734	2	"{""1"": 0.9808, ""9"": 0.019}"	0.7707006369426752	AMBIGUOUS	False
v3	blocked	9	SHUF_n990	True	8	Orphan	0.9952	Orphan	0.9952	8.3687990549	0.0	1	"{""Orphan"": 0.9952}"	0.6230769230769231	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n1062	True	8	Orphan	0.6674	Orphan	0.6674	6.273500149	1.21333	3	"{""Orphan"": 0.6674, ""1"": 0.3324}"	0.7483443708609272	AMBIGUOUS	False
v3	blocked	9	SHUF_n397	True	2	Orphan	0.7147	Orphan	0.7147	7.0700695642	1.08226	3	"{""Orphan"": 0.7147, ""1"": 0.28}"	0.7074235807860262	AMBIGUOUS	False
v3	blocked	9	SHUF_n603	True	3	1	1.0	1	1.0	7.0577538402	0.0	1	"{""1"": 1.0}"	0.6681222707423581	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	n355	False	1	1	1.0	1	1.0	0.7347701158	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1355	True	9	Orphan	0.5985	Orphan	0.5985	6.5231416493	2.45947	4	"{""Orphan"": 0.5985, ""9"": 0.2666, ""1"": 0.0896, ""2"": 0.0446}"	0.8543307086614174	AMBIGUOUS	False
v3	blocked	9	SHUF_n493	True	3	1	0.7744	1	0.4989	11.0120340508	1.36453	3	"{""1"": 0.7744, ""Orphan"": 0.2241}"	0.6902654867256637	AMBIGUOUS	False
v3	blocked	9	SHUF_n1599	True	9	Orphan	0.9976	Orphan	0.9976	4.8155667543	0.0	1	"{""Orphan"": 0.9976}"	0.6995305164319249	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n1125	True	8	8	0.7817	8	0.7817	7.0455478831	1.62964	4	"{""8"": 0.7817, ""Orphan"": 0.1168, ""1"": 0.1015}"	0.6897810218978102	AMBIGUOUS	True
v3	blocked	9	n545	False	3	3	1.0	3	1.0	0.3674640445	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n515	False	3	3	1.0	3	0.821	0.9140942465	0.0819087	2	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n519	False	3	3	0.9982	3	0.9576	0.523743738	0.0163169	2	"{""3"": 0.9982}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n562	False	3	3	1.0	3	0.7337	0.5436668146	0.0589745	3	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n220	True	1	5	0.5977	5	0.5977	18.3189473018	2.84727	5	"{""5"": 0.5977, ""10"": 0.1444, ""2"": 0.128, ""8"": 0.1019, ""3"": 0.0214}"	0.7276785714285714	AMBIGUOUS	False
v3	blocked	9	SHUF_n1477	True	9	3	1.0	3	1.0	16.3454123232	0.0	1	"{""3"": 1.0}"	0.7857142857142857	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n392	True	2	Orphan	0.8956	Orphan	0.8956	11.478137732	0.923683	2	"{""Orphan"": 0.8956, ""2"": 0.1042}"	0.7389380530973452	AMBIGUOUS	False
v3	blocked	9	n577	False	3	3	0.996	3	0.996	0.4531933328	0.0	1	"{""3"": 0.996}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n625	False	3	3	0.9998	3	0.9998	1.0269102194	0.0	1	"{""3"": 0.9998}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n673	False	3	3	1.0	3	1.0	0.2439112683	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1299	True	9	3	1.0	3	0.6799	21.628563718	1.92833	4	"{""3"": 1.0}"	0.75	AMBIGUOUS	False
v3	blocked	9	SHUF_n94	True	1	3	1.0	3	1.0	3.9602677354	0.0	1	"{""3"": 1.0}"	0.9213973799126638	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n214	True	1	8	0.9329	8	0.9329	10.0697673795	1.03309	2	"{""8"": 0.9329, ""3"": 0.0661}"	0.7511111111111111	AMBIGUOUS	False
v3	blocked	9	SHUF_n1532	True	9	8	0.9957	8	0.721	5.8561646508	0.13236	2	"{""8"": 0.9957}"	0.7586206896551724	AMBIGUOUS	False
v3	blocked	9	SHUF_n11	True	1	3	0.785	3	0.4082	15.6686266668	3.11945	5	"{""3"": 0.785, ""1"": 0.215}"	0.6695652173913044	AMBIGUOUS	False
v3	blocked	9	SHUF_n184	True	1	2	0.8382	2	0.8382	6.1484300781	0.565385	2	"{""2"": 0.8382, ""Orphan"": 0.1615}"	0.7533632286995515	AMBIGUOUS	False
v3	blocked	9	n746	False	3	3	1.0	3	0.5539	1.2885207932	0.150953	2	"{""3"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	n774	False	3	3	1.0	3	1.0	0.9144614865	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n656	True	3	4	0.549	4	0.549	8.227775865	1.44471	2	"{""4"": 0.549, ""1"": 0.4506}"	0.8743961352657005	AMBIGUOUS	False
v3	blocked	9	SHUF_n935	True	8	5	0.9685	5	0.9685	9.0275019652	0.230932	2	"{""5"": 0.9685, ""8"": 0.0219}"	0.707395498392283	AMBIGUOUS	False
v3	blocked	9	n829	False	7	7	1.0	7	0.5144	1.0140136802	0.130581	3	"{""7"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	n838	False	7	7	0.9935	7	0.9935	0.7357102382	0.0	1	"{""7"": 0.9935}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n862	False	8	8	0.9957	8	0.9957	0.3063479071	0.0	1	"{""8"": 0.9957}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1168	True	8	8	0.9474	8	0.9474	22.7685452708	0.733403	2	"{""8"": 0.9474, ""1"": 0.0526}"	0.6610878661087866	AMBIGUOUS	True
v3	blocked	9	SHUF_n532	True	3	8	1.0	8	0.7571	9.0798906754	1.21949	4	"{""8"": 1.0}"	0.7488789237668162	AMBIGUOUS	False
v3	blocked	9	n1034	False	8	8	1.0	8	1.0	0.4660516439	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n531	True	3	Orphan	0.9942	Orphan	0.9942	4.209044617	0.0	1	"{""Orphan"": 0.9942}"	0.7432432432432432	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n738	True	3	8	1.0	8	1.0	9.0142501393	0.0	1	"{""8"": 1.0}"	0.7344398340248963	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	n1125	False	8	8	1.0	8	0.6723	0.5734233389	0.101572	5	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1227	False	8	8	1.0	8	1.0	1.4718500839	0.0	1	"{""8"": 1.0}"	1.0	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	9	n1153	False	8	8	1.0	8	1.0	0.4802618254	0.0	1	"{""8"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n1421	True	9	3	0.4347	3	0.2288	37.4336984048	3.68287	7	"{""3"": 0.4347, ""1"": 0.1597, ""8"": 0.3185}"	0.65	AMBIGUOUS	False
v3	blocked	9	SHUF_n647	True	3	9	0.8811	9	0.8811	7.4835472233	0.966542	2	"{""9"": 0.8811, ""8"": 0.1035}"	0.7574257425742574	AMBIGUOUS	False
v3	blocked	9	n1294	False	9	9	1.0	9	1.0	0.5356390724	0.0	1	"{""9"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1375	False	9	9	0.9992	9	0.8193	1.0455191336	0.0686727	4	"{""9"": 0.9992}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1477	False	9	9	1.0	9	0.5417	1.3629110316	0.14218	2	"{""9"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	SHUF_n1427	True	9	9	0.7516	9	0.6875	4.4069295421	1.68501	3	"{""9"": 0.7516, ""Orphan"": 0.2484}"	0.7047619047619048	AMBIGUOUS	True
v3	blocked	9	n1604	False	9	9	0.997	9	0.997	1.4201128673	0.0	1	"{""9"": 0.997}"	0.9908675799086758	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	9	n1609	False	10	10	1.0	10	0.8517	0.5448145636	0.0142313	3	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1795	False	10	10	1.0	10	1.0	0.2551724656	0.0	1	"{""10"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1857	False	11	11	1.0	11	0.6595	0.3063000133	0.0349618	2	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n1894	False	11	11	1.0	11	1.0	0.2543663536	0.0	1	"{""11"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n11	False	1	1	1.0	1	1.0	0.4845874823	0.0	1	"{""1"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n162	False	1	1	0.984	1	0.984	0.4188292938	0.0	1	"{""1"": 0.984}"	1.0	AMBIGUOUS	True
v3	blocked	9	n241	False	1	1	1.0	1	0.5277	1.2326728441	0.158464	3	"{""1"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	SHUF_n1925	True	11	9	0.8903	9	0.8903	6.7759650397	1.20126	2	"{""9"": 0.8903, ""8"": 0.1087}"	0.8087649402390438	AMBIGUOUS	False
v3	blocked	9	SHUF_n621	True	3	1	1.0	1	1.0	4.9473113642	0.0	1	"{""1"": 1.0}"	0.7844036697247706	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n284	True	1	1	1.0	1	1.0	11.3648041816	0.0	1	"{""1"": 1.0}"	0.7699115044247787	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	9	SHUF_n1795	True	10	1	1.0	1	1.0	6.7591035818	0.0	1	"{""1"": 1.0}"	0.7490774907749077	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n1592	True	9	8	0.9737	8	0.9737	10.4698103178	0.346384	2	"{""8"": 0.9737, ""1"": 0.0262}"	0.7808219178082192	AMBIGUOUS	False
v3	blocked	9	SHUF_n351	True	1	1	1.0	1	1.0	5.4223550012	0.0	1	"{""1"": 1.0}"	0.7213114754098361	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	True
v3	blocked	9	SHUF_n1227	True	8	1	1.0	1	1.0	5.0461397846	0.0	1	"{""1"": 1.0}"	0.9666666666666667	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	n367	False	2	2	1.0	2	0.7555	0.282497557	0.0172331	3	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n393	False	2	2	1.0	2	0.7867	0.7101073128	0.0516221	3	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n409	False	2	2	1.0	2	1.0	0.9588956632	0.0	1	"{""2"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	n813	False	6	6	1.0	6	0.8193	1.4350123182	0.163548	3	"{""6"": 1.0}"	1.0	AMBIGUOUS	True
v3	blocked	9	n493	False	3	3	1.0	3	1.0	0.3257046171	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
v3	blocked	9	SHUF_n237	True	1	3	1.0	3	0.879	13.4749183266	1.74274	2	"{""3"": 1.0}"	0.6964285714285714	AMBIGUOUS	False
v3	blocked	9	SHUF_n802	True	4	3	0.989	3	0.989	8.348498395	0.0	1	"{""3"": 0.989}"	0.7161572052401747	AMBIGUOUS	False
v3	blocked	9	SHUF_n181	True	1	1	0.5712	1	0.5712	17.3918391166	3.54975	3	"{""1"": 0.5712, ""3"": 0.4198}"	0.7866666666666666	AMBIGUOUS	True
v3	blocked	9	SHUF_n202	True	1	3	1.0	3	1.0	10.8434385206	0.0	1	"{""3"": 1.0}"	0.9099099099099099	OUTSIDE_WELL_SUPPORTED_HISTORICAL_CLADE_SPACE	False
v3	blocked	9	SHUF_n1467	True	9	Orphan	0.5201	Orphan	0.5201	13.8573871186	3.67682	3	"{""Orphan"": 0.5201, ""8"": 0.4429, ""9"": 0.0369}"	0.8571428571428571	AMBIGUOUS	False
v3	blocked	9	n743	False	3	3	1.0	3	1.0	0.3273607728	0.0	1	"{""3"": 1.0}"	1.0	CONFIDENTLY_PLACED	True
