terminal	set	protein_len	status	mcc_start	mcc_end	mcc_len	N_anchor_occ	C_anchor_occ	core_occ	rt0_zone_residues	core_start_route1	core_end_route1	core_start_route2	core_end_route2	delta_start	delta_end	frac_core_blocks_agree_within_2
terminal_1361	OTHER_SUBSTITUTE	372	EXTRACTABLE	65	296	232	1.0	1.0	0.967	12	80	289	81	289	-1	0	0.792
terminal_1362	CLEAN	384	EXTRACTABLE	64	297	234	1.0	1.0	0.973	14	81	290	82	290	-1	0	0.833
terminal_1363	CLEAN	381	EXTRACTABLE	66	297	232	1.0	1.0	0.951	12	81	290	82	290	-1	0	0.917
terminal_1364	CLEAN	277	EXTRACTABLE	20	250	231	1.0	1.0	0.973	11	34	243	35	243	-1	0	0.833
terminal_1365	CLEAN	392	EXTRACTABLE	59	310	252	1.0	1.0	0.967	19	87	303	87	303	0	0	0.833
terminal_1366	CLEAN	396	EXTRACTABLE	68	310	243	1.0	1.0	0.973	10	87	303	87	303	0	0	0.833
terminal_1367	RNAP_SUBSTITUTE	188	NO_HIT	124	124	1	0.0	0.0	0.005	0	124	124	32	178			0.0
terminal_1368	CLEAN	453	EXTRACTABLE	139	377	239	1.0	1.0	0.967	15	157	368	158	368	-1	0	0.833
terminal_1369	CLEAN	383	EXTRACTABLE	69	307	239	1.0	1.0	0.973	15	87	298	88	298	-1	0	0.833
terminal_1370	CLEAN	419	EXTRACTABLE	104	337	234	1.0	1.0	0.951	16	123	334	124	334	-1	0	0.875
terminal_1371	CLEAN	407	EXTRACTABLE	96	331	236	1.0	1.0	0.962	12	111	322	112	322	-1	0	0.833
terminal_1372	CLEAN	431	EXTRACTABLE	117	355	239	1.0	1.0	0.956	15	135	346	136	346	-1	0	0.917
terminal_1373	CLEAN	388	EXTRACTABLE	62	310	249	1.0	1.0	0.945	16	81	303	82	303	-1	0	0.833
terminal_1374	CLEAN	387	EXTRACTABLE	65	310	246	1.0	1.0	0.973	13	81	303	82	303	-1	0	0.833
terminal_1375	CLEAN	374	EXTRACTABLE	57	290	234	1.0	1.0	0.962	21	81	290	82	290	-1	0	0.875
terminal_1376	CLEAN	382	EXTRACTABLE	64	300	237	1.0	1.0	0.956	14	81	293	82	293	-1	0	0.917
terminal_1377	CLEAN	382	EXTRACTABLE	64	305	242	1.0	1.0	0.973	14	81	298	82	298	-1	0	0.833
terminal_1378	CLEAN	332	EXTRACTABLE	56	300	245	1.0	1.0	0.956	22	81	293	82	293	-1	0	0.917
terminal_1379	CLEAN	380	EXTRACTABLE	52	291	240	1.0	1.0	0.973	26	81	291	82	291	-1	0	0.833
terminal_1380	OTHER_SUBSTITUTE	316	EXTRACTABLE	6	237	232	1.0	1.0	0.951	8	17	230	18	230	-1	0	0.833
terminal_1381	CLEAN	385	EXTRACTABLE	58	297	240	1.0	1.0	0.967	20	81	295	82	295	-1	0	0.833
terminal_1382	CLEAN	377	EXTRACTABLE	65	290	226	1.0	1.0	0.951	15	83	288	84	288	-1	0	0.958
terminal_1383	CLEAN	394	EXTRACTABLE	53	300	248	1.0	1.0	0.951	24	80	292	81	292	-1	0	0.917
terminal_1384	CLEAN	378	EXTRACTABLE	67	292	226	1.0	1.0	0.94	11	81	292	82	292	-1	0	0.917
terminal_1385	CLEAN	379	EXTRACTABLE	67	292	226	1.0	1.0	0.945	11	81	292	82	292	-1	0	0.833
terminal_1386	CLEAN	369	EXTRACTABLE	57	290	234	1.0	1.0	0.951	21	81	282	82	282	-1	0	0.917
terminal_1387	RNAP_SUBSTITUTE	580	NO_HIT	26	44	19	0.0	0.0	0.104	0	26	44	169	537			0.0
terminal_1388	CLEAN	349	EXTRACTABLE	23	269	247	1.0	1.0	0.967	22	48	260	49	260	-1	0	0.833
terminal_1389	CLEAN	380	EXTRACTABLE	67	301	235	1.0	1.0	0.973	10	80	292	81	292	-1	0	0.833
terminal_1390	CLEAN	380	EXTRACTABLE	57	301	245	1.0	1.0	0.956	13	80	292	81	292	-1	0	0.875
terminal_1391	CLEAN	382	EXTRACTABLE	69	303	235	1.0	1.0	0.956	8	80	293	81	293	-1	0	0.833
terminal_1392	CLEAN	379	EXTRACTABLE	65	301	237	1.0	1.0	0.973	12	80	291	81	291	-1	0	0.833
terminal_1393	CLEAN	428	EXTRACTABLE	106	343	238	1.0	1.0	0.956	12	121	334	122	334	-1	0	0.917
terminal_1394	CLEAN	387	EXTRACTABLE	65	303	239	1.0	1.0	0.967	12	80	293	81	293	-1	0	0.917
terminal_1395	CLEAN	384	EXTRACTABLE	56	306	251	1.0	1.0	0.962	24	84	297	85	297	-1	0	0.875
terminal_1396	CLEAN	356	EXTRACTABLE	63	275	213	1.0	1.0	0.967	14	79	266	81	266	-2	0	0.833
terminal_1397	CLEAN	351	EXTRACTABLE	36	263	228	1.0	1.0	0.978	12	52	256	52	256	0	0	0.833
terminal_1398	CLEAN	376	EXTRACTABLE	67	293	227	1.0	1.0	0.984	10	80	285	80	285	0	0	0.833
terminal_1399	CLEAN	364	EXTRACTABLE	33	263	231	1.0	1.0	0.967	12	50	255	50	255	0	0	0.833
terminal_1400	CLEAN	413	EXTRACTABLE	65	298	234	1.0	1.0	0.951	12	81	291	81	291	0	0	0.875
terminal_1401	OTHER_SUBSTITUTE	384	EXTRACTABLE	65	296	232	1.0	1.0	0.973	12	81	290	81	290	0	0	0.833
terminal_1402	CLEAN	700	EXTRACTABLE	22	295	274	1.0	1.0	0.929	11	36	287	38	287	-2	0	0.792
terminal_1403	CLEAN	705	EXTRACTABLE	22	298	277	1.0	1.0	0.967	13	38	289	40	289	-2	0	0.783
terminal_1404	CLEAN	362	EXTRACTABLE	37	283	247	1.0	1.0	0.978	11	51	275	52	275	-1	0	0.708
terminal_1405	CLEAN	648	EXTRACTABLE	21	264	244	1.0	1.0	0.945	10	34	257	36	257	-2	0	0.913
terminal_1406	CLEAN	397	EXTRACTABLE	64	317	254	1.0	1.0	0.967	10	78	307	78	307	0	0	0.833
terminal_1407	CLEAN	383	EXTRACTABLE	65	292	228	1.0	1.0	0.967	13	81	292	82	292	-1	0	0.833
terminal_1408	CLEAN	389	EXTRACTABLE	66	299	234	1.0	1.0	0.951	12	81	292	82	292	-1	0	0.917
terminal_1409	CLEAN	382	EXTRACTABLE	65	296	232	1.0	1.0	0.956	12	80	290	81	290	-1	0	0.875
terminal_1410	CLEAN	427	EXTRACTABLE	101	331	231	1.0	1.0	0.967	9	113	331	114	331	-1	0	0.917
terminal_1411	CLEAN	365	EXTRACTABLE	65	295	231	1.0	1.0	0.967	9	77	295	78	295	-1	0	0.917
terminal_1412	CLEAN	390	EXTRACTABLE	63	294	232	1.0	0.833	0.929	12	78	294	79	295	-1	-1	0.792
terminal_1413	CLEAN	455	EXTRACTABLE	121	363	243	1.0	1.0	0.973	12	136	360	137	360	-1	0	0.792
terminal_1414	CLEAN	395	EXTRACTABLE	64	298	235	1.0	1.0	0.962	12	79	295	80	295	-1	0	0.875
terminal_1415	CLEAN	372	EXTRACTABLE	20	264	245	1.0	1.0	0.978	23	46	264	47	264	-1	0	0.875
terminal_1416	CLEAN	404	EXTRACTABLE	51	295	245	1.0	0.667	0.934	25	79	295	80	297	-1	-2	0.917
terminal_1417	CLEAN	367	EXTRACTABLE	57	291	235	1.0	1.0	0.956	13	80	283	81	283	-1	0	0.917
terminal_1418	CLEAN	381	EXTRACTABLE	65	296	232	1.0	1.0	0.956	15	85	293	86	293	-1	0	0.875
terminal_1419	CLEAN	384	EXTRACTABLE	56	298	243	1.0	1.0	0.934	27	89	296	90	296	-1	0	0.958
terminal_1420	CLEAN	378	EXTRACTABLE	67	290	224	1.0	1.0	0.973	15	85	290	86	290	-1	0	0.833
terminal_1421	CLEAN	378	EXTRACTABLE	67	293	227	1.0	1.0	0.94	15	85	290	86	290	-1	0	0.875
terminal_1422	CLEAN	377	EXTRACTABLE	56	295	240	1.0	1.0	0.956	24	84	289	85	289	-1	0	0.875
terminal_1423	CLEAN	379	EXTRACTABLE	56	299	244	1.0	1.0	0.956	24	86	291	87	291	-1	0	0.875
terminal_1424	CLEAN	379	EXTRACTABLE	59	294	236	1.0	1.0	0.956	21	86	291	87	291	-1	0	0.875
terminal_1425	CLEAN	379	EXTRACTABLE	57	294	238	1.0	1.0	0.945	23	86	291	87	291	-1	0	0.917
terminal_1426	CLEAN	380	EXTRACTABLE	57	291	235	1.0	1.0	0.951	20	80	288	81	288	-1	0	0.917
terminal_1427	CLEAN	338	EXTRACTABLE	59	254	196	1.0	1.0	0.929	13	76	251	77	251	-1	0	0.958
terminal_1428	CLEAN	338	EXTRACTABLE	59	254	196	1.0	1.0	0.923	13	76	251	77	251	-1	0	0.958
terminal_1429	CLEAN	334	EXTRACTABLE	61	253	193	1.0	1.0	0.929	12	76	251	77	251	-1	0	0.958
terminal_1430	CLEAN	340	EXTRACTABLE	64	261	198	1.0	1.0	0.929	12	79	254	80	254	-1	0	0.958
terminal_1431	CLEAN	345	EXTRACTABLE	69	259	191	1.0	1.0	0.923	12	84	259	85	259	-1	0	1.0
terminal_1432	CLEAN	342	EXTRACTABLE	68	256	189	1.0	0.667	0.918	12	83	256	84	258	-1	-2	0.958
terminal_1433	CLEAN	347	EXTRACTABLE	69	265	197	1.0	1.0	0.929	14	87	262	88	262	-1	0	0.958
terminal_1434	OTHER_SUBSTITUTE	332	EXTRACTABLE	46	243	198	1.0	1.0	0.929	12	61	237	62	237	-1	0	0.958
terminal_1435	CLEAN	341	C_TRUNCATED	64	251	188	1.0	0.333	0.901	13	80	251	81	255			1.0
terminal_1436	CLEAN	344	C_TRUNCATED	64	253	190	1.0	0.333	0.907	15	82	253	83	257			0.958
terminal_1437	CLEAN	341	EXTRACTABLE	53	264	212	1.0	1.0	0.929	22	80	255	81	255	-1	0	0.958
terminal_1438	CLEAN	342	EXTRACTABLE	54	262	209	1.0	1.0	0.929	21	80	255	81	255	-1	0	0.958
terminal_1439	CLEAN	343	C_TRUNCATED	57	253	197	1.0	0.333	0.907	20	82	253	83	257			0.958
terminal_1440	CLEAN	343	EXTRACTABLE	65	263	199	1.0	1.0	0.929	13	81	256	82	256	-1	0	0.958
terminal_1441	CLEAN	338	EXTRACTABLE	64	251	188	1.0	0.5	0.918	12	79	251	80	254	-1	-3	0.958
terminal_1442	CLEAN	339	EXTRACTABLE	65	252	188	1.0	0.5	0.929	12	80	252	81	255	-1	-3	0.917
terminal_1443	CLEAN	346	C_TRUNCATED	70	256	187	1.0	0.333	0.907	12	85	256	86	260			0.958
terminal_1444	CLEAN	340	EXTRACTABLE	62	254	193	1.0	1.0	0.934	12	77	252	78	252	-1	0	0.958
terminal_1445	CLEAN	349	EXTRACTABLE	74	272	199	1.0	1.0	0.929	13	90	265	91	265	-1	0	0.958
terminal_1446	CLEAN	360	EXTRACTABLE	64	260	197	1.0	1.0	0.934	11	78	253	79	253	-1	0	0.958
terminal_1447	CLEAN	383	EXTRACTABLE	105	295	191	1.0	0.833	0.923	13	121	295	122	296	-1	-1	0.958
terminal_1448	CLEAN	341	EXTRACTABLE	63	256	194	1.0	1.0	0.934	12	78	253	79	253	-1	0	0.958
terminal_1449	CLEAN	342	EXTRACTABLE	61	255	195	1.0	1.0	0.934	14	78	253	79	253	-1	0	0.958
terminal_1450	CLEAN	343	EXTRACTABLE	63	257	195	1.0	1.0	0.929	14	80	255	81	255	-1	0	1.0
terminal_1451	CLEAN	348	EXTRACTABLE	64	251	188	1.0	0.5	0.907	12	79	251	80	254	-1	-3	1.0
terminal_1452	CLEAN	340	EXTRACTABLE	59	253	195	1.0	0.667	0.912	17	80	253	81	255	-1	-2	1.0
terminal_1453	CLEAN	344	EXTRACTABLE	67	265	199	1.0	1.0	0.934	12	82	257	83	257	-1	0	0.958
terminal_1454	CLEAN	344	EXTRACTABLE	66	264	199	1.0	1.0	0.929	12	81	256	82	256	-1	0	0.958
terminal_1455	CLEAN	316	EXTRACTABLE	36	240	205	1.0	1.0	0.929	17	57	232	58	232	-1	0	0.958
terminal_1456	CLEAN	337	EXTRACTABLE	61	254	194	1.0	1.0	0.934	13	77	252	78	252	-1	0	0.958
terminal_1457	CLEAN	337	EXTRACTABLE	62	259	198	1.0	1.0	0.934	12	77	252	78	252	-1	0	0.958
terminal_1458	CLEAN	339	EXTRACTABLE	65	265	201	1.0	1.0	0.94	13	81	256	82	256	-1	0	0.917
terminal_1459	CLEAN	350	EXTRACTABLE	64	265	202	1.0	1.0	0.929	14	81	256	82	256	-1	0	0.917
terminal_1460	CLEAN	344	EXTRACTABLE	66	264	199	1.0	1.0	0.918	12	81	256	82	256	-1	0	0.958
terminal_1461	CLEAN	342	EXTRACTABLE	66	259	194	1.0	1.0	0.929	12	81	256	82	256	-1	0	0.958
terminal_1462	CLEAN	340	EXTRACTABLE	65	264	200	1.0	1.0	0.923	13	81	256	82	256	-1	0	0.957
terminal_1463	CLEAN	350	EXTRACTABLE	61	264	204	1.0	1.0	0.929	16	81	256	82	256	-1	0	0.958
terminal_1464	CLEAN	304	EXTRACTABLE	63	259	197	1.0	1.0	0.923	13	79	254	80	254	-1	0	0.958
terminal_1465	CLEAN	358	EXTRACTABLE	64	263	200	1.0	1.0	0.923	12	79	254	80	254	-1	0	0.958
terminal_1466	CLEAN	356	EXTRACTABLE	56	263	208	1.0	1.0	0.945	13	79	254	80	254	-1	0	0.875
terminal_1467	CLEAN	346	EXTRACTABLE	67	266	200	1.0	1.0	0.923	13	83	258	84	258	-1	0	0.958
terminal_1468	CLEAN	342	EXTRACTABLE	65	263	199	1.0	1.0	0.929	12	80	255	81	255	-1	0	0.958
terminal_1469	CLEAN	347	EXTRACTABLE	68	259	192	1.0	1.0	0.923	11	82	257	83	257	-1	0	0.958
terminal_1470	CLEAN	314	EXTRACTABLE	36	234	199	1.0	1.0	0.934	12	51	226	53	226	-2	0	0.875
terminal_1471	CLEAN	358	EXTRACTABLE	79	265	187	1.0	0.5	0.929	11	93	265	94	268	-1	-3	0.875
terminal_1472	CLEAN	350	EXTRACTABLE	69	269	201	1.0	1.0	0.934	14	86	261	87	261	-1	0	0.958
terminal_1473	CLEAN	351	EXTRACTABLE	68	258	191	1.0	1.0	0.929	12	83	258	84	258	-1	0	0.958
terminal_1474	CLEAN	379	EXTRACTABLE	64	254	191	1.0	1.0	0.929	12	79	254	80	254	-1	0	0.958
terminal_1475	CLEAN	310	EXTRACTABLE	33	223	191	1.0	1.0	0.945	12	48	223	49	223	-1	0	0.917
terminal_1476	CLEAN	301	EXTRACTABLE	26	216	191	1.0	1.0	0.929	12	41	216	42	216	-1	0	0.958
terminal_1477	CLEAN	322	EXTRACTABLE	31	218	188	1.0	0.5	0.934	12	46	218	47	221	-1	-3	0.875
terminal_1478	CLEAN	324	EXTRACTABLE	32	219	188	1.0	0.667	0.934	11	46	219	47	221	-1	-2	0.917
terminal_1479	CLEAN	317	EXTRACTABLE	28	216	189	1.0	0.5	0.934	13	44	216	45	219	-1	-3	0.875
terminal_1480	CLEAN	316	EXTRACTABLE	29	217	189	1.0	0.667	0.934	12	44	217	45	219	-1	-2	0.875
terminal_1481	CLEAN	304	EXTRACTABLE	23	207	185	1.0	0.5	0.929	9	35	207	36	210	-1	-3	0.875
terminal_1482	CLEAN	312	EXTRACTABLE	20	229	210	1.0	1.0	0.929	24	47	222	48	222	-1	0	0.917
terminal_1483	CLEAN	343	EXTRACTABLE	63	254	192	1.0	1.0	0.929	13	79	254	80	254	-1	0	0.958
terminal_1484	CLEAN	344	EXTRACTABLE	64	253	190	1.0	0.833	0.923	12	79	253	80	254	-1	-1	0.958
terminal_1485	CLEAN	345	EXTRACTABLE	61	256	196	1.0	1.0	0.929	14	78	253	79	253	-1	0	0.958
terminal_1486	CLEAN	345	EXTRACTABLE	57	261	205	1.0	1.0	0.923	19	79	254	80	254	-1	0	0.958
terminal_1487	CLEAN	344	EXTRACTABLE	53	256	204	1.0	1.0	0.923	21	79	254	80	254	-1	0	0.917
terminal_1488	CLEAN	344	EXTRACTABLE	61	257	197	1.0	1.0	0.934	15	79	254	80	254	-1	0	0.917
terminal_1489	CLEAN	343	EXTRACTABLE	64	256	193	1.0	1.0	0.923	14	81	256	82	256	-1	0	0.958
terminal_1490	CLEAN	385	C_TRUNCATED	7	191	185	1.0	0.333	0.907	10	20	191	21	195			0.958
terminal_1491	CLEAN	346	EXTRACTABLE	66	259	194	1.0	1.0	0.929	12	81	256	82	256	-1	0	0.958
terminal_1492	CLEAN	344	EXTRACTABLE	59	247	189	1.0	0.5	0.907	13	75	247	75	291	0	-44	0.857
terminal_1493	CLEAN	379	EXTRACTABLE	72	296	225	1.0	1.0	0.962	15	90	291	91	291	-1	0	0.875
terminal_1494	CLEAN	379	EXTRACTABLE	71	296	226	1.0	1.0	0.967	14	90	291	91	291	-1	0	0.833
terminal_1495	CLEAN	379	EXTRACTABLE	71	294	224	1.0	1.0	0.973	14	90	291	91	291	-1	0	0.833
terminal_1496	CLEAN	380	EXTRACTABLE	69	295	227	1.0	1.0	0.956	13	91	292	92	292	-1	0	0.833
terminal_1497	CLEAN	411	EXTRACTABLE	90	322	233	1.0	1.0	0.962	20	118	319	119	319	-1	0	0.917
terminal_1498	CLEAN	382	EXTRACTABLE	74	302	229	1.0	1.0	0.945	16	93	294	94	294	-1	0	0.917
terminal_1499	CLEAN	382	EXTRACTABLE	74	301	228	1.0	1.0	0.978	16	93	294	94	294	-1	0	0.833
terminal_1500	CLEAN	383	EXTRACTABLE	76	293	218	1.0	0.667	0.945	13	94	293	95	295	-1	-2	0.875
terminal_1501	CLEAN	364	EXTRACTABLE	61	288	228	1.0	1.0	0.945	15	79	280	80	280	-1	0	0.958
terminal_1502	CLEAN	366	EXTRACTABLE	64	292	229	1.0	1.0	0.94	15	82	283	83	283	-1	0	0.958
terminal_1503	CLEAN	365	EXTRACTABLE	62	286	225	1.0	1.0	0.956	15	80	281	81	281	-1	0	0.958
terminal_1504	CLEAN	365	EXTRACTABLE	64	290	227	1.0	1.0	0.956	13	80	281	81	281	-1	0	0.958
terminal_1505	CLEAN	366	EXTRACTABLE	63	280	218	1.0	1.0	0.945	15	81	280	82	280	-1	0	0.917
terminal_1506	CLEAN	344	EXTRACTABLE	64	269	206	1.0	1.0	0.967	12	79	260	80	260	-1	0	0.875
terminal_1507	CLEAN	350	EXTRACTABLE	64	268	205	1.0	1.0	0.94	14	81	266	82	266	-1	0	1.0
terminal_1508	CLEAN	364	EXTRACTABLE	64	287	224	1.0	1.0	0.94	12	79	278	80	278	-1	0	0.958
terminal_1509	CLEAN	363	EXTRACTABLE	61	290	230	1.0	1.0	0.951	15	79	280	81	280	-2	0	0.917
terminal_1510	CLEAN	362	C_TRUNCATED	62	275	214	1.0	0.333	0.94	14	79	275	80	279			0.917
terminal_1511	CLEAN	362	C_TRUNCATED	56	274	219	1.0	0.167	0.934	20	79	274	80	279			0.833
terminal_1512	CLEAN	365	EXTRACTABLE	63	282	220	1.0	1.0	0.962	13	79	282	80	282	-1	0	0.875
terminal_1513	CLEAN	365	EXTRACTABLE	67	284	218	1.0	1.0	0.978	9	79	282	80	282	-1	0	0.792
terminal_1514	CLEAN	364	EXTRACTABLE	63	276	214	1.0	0.5	0.923	11	78	276	78	279	0	-3	0.958
terminal_1515	CLEAN	363	C_TRUNCATED	64	274	211	1.0	0.333	0.912	10	77	274	78	278			0.958
terminal_1516	CLEAN	350	EXTRACTABLE	62	264	203	1.0	1.0	0.945	14	79	261	81	262	-2	-1	0.917
terminal_1517	CLEAN	398	EXTRACTABLE	37	246	210	1.0	1.0	0.945	18	58	237	59	237	-1	0	0.917
terminal_1518	CLEAN	399	EXTRACTABLE	41	246	206	1.0	1.0	0.94	14	58	237	59	237	-1	0	0.917
terminal_1519	CLEAN	369	EXTRACTABLE	32	246	215	1.0	1.0	0.94	21	58	237	59	237	-1	0	0.917
terminal_1520	CLEAN	394	EXTRACTABLE	44	249	206	1.0	1.0	0.94	14	61	240	62	240	-1	0	0.917
terminal_1521	CLEAN	395	EXTRACTABLE	26	230	205	1.0	1.0	0.94	14	43	221	44	221	-1	0	0.917
terminal_1522	OTHER_SUBSTITUTE	414	EXTRACTABLE	45	245	201	1.0	1.0	0.945	10	58	236	59	236	-1	0	0.917
terminal_1523	CLEAN	428	EXTRACTABLE	43	243	201	1.0	1.0	0.94	12	58	236	59	234	-1	2	0.917
terminal_1524	CLEAN	326	EXTRACTABLE	13	245	233	1.0	1.0	0.945	25	52	235	52	235	0	0	0.917
terminal_1525	CLEAN	339	EXTRACTABLE	18	243	226	1.0	1.0	0.945	32	56	234	57	234	-1	0	0.917
terminal_1526	CLEAN	344	EXTRACTABLE	37	244	208	1.0	1.0	0.94	15	56	234	57	234	-1	0	0.917
terminal_1527	CLEAN	339	EXTRACTABLE	37	243	207	1.0	1.0	0.94	15	56	234	57	234	-1	0	0.917
terminal_1528	CLEAN	370	EXTRACTABLE	34	248	215	1.0	1.0	0.945	20	57	238	58	238	-1	0	0.917
terminal_1529	CLEAN	367	EXTRACTABLE	22	247	226	1.0	1.0	0.94	24	58	237	59	237	-1	0	0.917
terminal_1530	CLEAN	337	EXTRACTABLE	39	250	212	1.0	1.0	0.923	15	58	240	59	240	-1	0	0.875
terminal_1531	CLEAN	384	EXTRACTABLE	39	249	211	1.0	1.0	0.945	16	58	239	59	239	-1	0	0.917
terminal_1532	CLEAN	354	EXTRACTABLE	13	231	219	1.0	1.0	0.945	23	42	222	43	222	-1	0	0.917
terminal_1533	CLEAN	341	EXTRACTABLE	28	233	206	1.0	1.0	0.934	19	50	229	51	229	-1	0	0.917
terminal_1534	CLEAN	408	EXTRACTABLE	46	241	196	1.0	1.0	0.94	13	62	241	63	241	-1	0	0.917
terminal_1535	CLEAN	364	EXTRACTABLE	34	237	204	1.0	1.0	0.934	13	50	229	51	229	-1	0	0.917
terminal_1536	CLEAN	398	EXTRACTABLE	40	246	207	1.0	1.0	0.929	15	58	237	59	237	-1	0	0.917
terminal_1537	CLEAN	389	EXTRACTABLE	20	235	216	1.0	1.0	0.89	28	57	225	59	225	-2	0	0.917
terminal_1538	CLEAN	405	EXTRACTABLE	25	243	219	1.0	1.0	0.94	27	57	236	59	236	-2	0	0.958
terminal_1539	CLEAN	408	EXTRACTABLE	25	251	227	1.0	1.0	0.923	31	62	241	64	241	-2	0	0.917
terminal_1540	CLEAN	334	EXTRACTABLE	19	242	224	1.0	1.0	0.956	26	56	233	57	233	-1	0	0.833
terminal_1541	CLEAN	310	EXTRACTABLE	15	216	202	1.0	1.0	0.94	12	30	207	31	207	-1	0	0.917
terminal_1542	CLEAN	324	EXTRACTABLE	14	237	224	1.0	1.0	0.962	27	52	229	53	229	-1	0	0.833
terminal_1543	CLEAN	319	EXTRACTABLE	37	237	201	1.0	1.0	0.94	12	52	229	53	229	-1	0	0.917
terminal_1544	CLEAN	312	EXTRACTABLE	29	237	209	1.0	1.0	0.956	20	52	229	53	229	-1	0	0.833
terminal_1545	CLEAN	344	EXTRACTABLE	7	227	221	1.0	1.0	0.945	24	42	219	42	219	0	0	0.833
terminal_1546	CLEAN	318	EXTRACTABLE	36	236	201	1.0	1.0	0.94	13	52	229	53	229	-1	0	0.917
terminal_1547	CLEAN	315	EXTRACTABLE	25	239	215	1.0	1.0	0.94	23	53	230	54	230	-1	0	0.917
terminal_1548	CLEAN	353	EXTRACTABLE	55	261	207	1.0	1.0	0.956	17	75	252	76	252	-1	0	0.833
terminal_1549	CLEAN	311	EXTRACTABLE	34	225	192	1.0	1.0	0.934	11	48	225	49	225	-1	0	0.917
terminal_1550	CLEAN	320	EXTRACTABLE	42	247	206	1.0	1.0	0.945	13	61	238	61	238	0	0	0.917
terminal_1551	CLEAN	320	EXTRACTABLE	42	247	206	1.0	1.0	0.945	13	61	238	61	238	0	0	0.917
terminal_1552	CLEAN	381	EXTRACTABLE	104	305	202	1.0	1.0	0.945	12	121	298	121	298	0	0	0.917
terminal_1553	CLEAN	324	EXTRACTABLE	38	245	208	1.0	1.0	0.94	16	60	237	60	237	0	0	0.917
terminal_1554	CLEAN	319	EXTRACTABLE	40	248	209	1.0	1.0	0.945	16	63	240	63	240	0	0	0.917
terminal_1555	CLEAN	326	EXTRACTABLE	24	239	216	1.0	1.0	0.945	25	54	231	54	231	0	0	0.917
terminal_1556	CLEAN	320	EXTRACTABLE	33	238	206	1.0	1.0	0.945	16	54	231	54	231	0	0	0.917
terminal_1557	CLEAN	323	EXTRACTABLE	38	241	204	1.0	1.0	0.945	13	57	234	57	234	0	0	0.917
terminal_1558	CLEAN	339	EXTRACTABLE	38	242	205	1.0	1.0	0.945	15	57	234	57	234	0	0	0.917
terminal_1559	CLEAN	319	EXTRACTABLE	36	241	206	1.0	1.0	0.945	13	56	233	56	233	0	0	0.917
terminal_1560	RNAP_SUBSTITUTE	68	NO_HIT	26	26	1	0.2	0.0	0.005	0	26	26	1	30			0.0
terminal_1561	CLEAN	322	EXTRACTABLE	36	241	206	1.0	1.0	0.945	13	56	233	56	233	0	0	0.917
terminal_1562	CLEAN	319	EXTRACTABLE	36	241	206	1.0	1.0	0.945	16	56	233	56	233	0	0	0.917
terminal_1563	CLEAN	327	EXTRACTABLE	39	244	206	1.0	1.0	0.94	13	59	236	59	236	0	0	0.917
terminal_1564	CLEAN	327	EXTRACTABLE	22	246	225	1.0	1.0	0.945	27	60	237	60	237	0	0	0.917
terminal_1565	CLEAN	225	C_TRUNCATED	38	219	182	1.0	0.0	0.863	15	56	219	56	222			0.905
terminal_1566	CLEAN	319	EXTRACTABLE	38	236	199	1.0	1.0	0.945	15	56	233	56	233	0	0	0.917
terminal_1567	CLEAN	318	EXTRACTABLE	39	233	195	1.0	1.0	0.951	13	56	233	56	233	0	0	0.833
terminal_1568	CLEAN	322	EXTRACTABLE	35	233	199	1.0	1.0	0.945	18	56	233	56	233	0	0	0.917
terminal_1569	CLEAN	321	EXTRACTABLE	33	240	208	1.0	1.0	0.962	17	54	231	54	231	0	0	0.833
terminal_1570	CLEAN	317	EXTRACTABLE	45	250	206	1.0	1.0	0.945	14	65	242	65	242	0	0	0.917
terminal_1571	CLEAN	303	EXTRACTABLE	35	233	199	1.0	0.667	0.945	17	58	233	58	235	0	-2	0.833
terminal_1572	CLEAN	307	EXTRACTABLE	32	234	203	1.0	1.0	0.94	20	57	234	57	234	0	0	0.917
terminal_1573	CLEAN	310	EXTRACTABLE	29	242	214	1.0	1.0	0.94	22	57	234	57	234	0	0	0.917
terminal_1574	CLEAN	326	EXTRACTABLE	29	252	224	1.0	1.0	0.934	25	66	243	66	243	0	0	0.917
terminal_1575	CLEAN	315	EXTRACTABLE	45	252	208	1.0	1.0	0.945	14	66	243	66	243	0	0	0.917
terminal_1576	CLEAN	289	EXTRACTABLE	15	214	200	1.0	1.0	0.929	12	30	205	32	205	-2	0	0.958
terminal_1577	CLEAN	338	EXTRACTABLE	63	261	199	1.0	1.0	0.929	12	78	253	80	253	-2	0	0.958
terminal_1578	CLEAN	336	EXTRACTABLE	58	259	202	1.0	1.0	0.945	13	77	252	79	252	-2	0	0.875
terminal_1579	CLEAN	337	EXTRACTABLE	63	262	200	1.0	1.0	0.934	12	78	253	80	253	-2	0	0.958
terminal_1580	CLEAN	339	EXTRACTABLE	64	259	196	1.0	1.0	0.912	11	78	255	80	255	-2	0	0.875
terminal_1581	CLEAN	339	EXTRACTABLE	63	258	196	1.0	1.0	0.929	12	78	255	80	255	-2	0	0.917
terminal_1582	CLEAN	337	EXTRACTABLE	64	256	193	1.0	1.0	0.923	12	79	254	81	254	-2	0	0.958
terminal_1583	CLEAN	337	EXTRACTABLE	59	252	194	1.0	0.667	0.912	13	79	252	81	254	-2	-2	0.958
terminal_1584	CLEAN	338	EXTRACTABLE	64	258	195	1.0	1.0	0.929	12	80	255	81	255	-1	0	0.958
